Date,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Response_Accuracy,Response_Speed_sec,Response_Time_Category,User_Return_Frequency,Customer_Support_Interactions
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,401,Best Practices,3,0.77,30,Laptop/Desktop,0.752,3.77,Standard,4,0
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,227,Professional Writing,5,1.57,23,Laptop/Desktop,0.7707,3.75,Standard,4,0
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,209,Content Creation,4,1.17,38,Mobile,0.7614,3.48,Standard,5,2
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,433,Education,4,1.17,33,Mobile,0.7359,3.53,Standard,2,3
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,108,Education,5,1.57,9,Laptop/Desktop,0.7323,3.78,Standard,4,3
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,68,Professional Writing,4,1.17,38,Laptop/Desktop,0.7576,3.74,Standard,4,3
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,67,Professional Writing,3,0.77,19,Mobile,0.7387,3.48,Standard,2,3
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,95,Best Practices,3,0.77,32,Mobile,0.7526,3.51,Standard,10,2
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,437,Professional Writing,4,1.17,15,Mobile,0.807,3.57,Standard,7,2
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,226,Best Practices,5,1.57,27,Laptop/Desktop,0.7333,3.50,Standard,9,0
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,137,Content Creation,4,1.17,27,Laptop/Desktop,0.7305,3.76,Standard,6,2
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,194,Content Creation,4,1.17,28,Laptop/Desktop,0.7758,3.48,Standard,10,1
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,390,Content Creation,5,1.57,38,Mobile,,3.80,Standard,8,0
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,420,Best Practices,5,1.57,29,Laptop/Desktop,0.7218,3.70,Standard,7,1
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,423,Professional Writing,3,0.77,33,Laptop/Desktop,0.8058,3.64,Standard,3,2
28-12-2024,Saturday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,360,Content Creation,3,0.77,13,Laptop/Desktop,0.7512,3.86,Standard,4,1
19-04-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,189,Code Optimization,5,2.12,26,Mobile,0.8611,1.09,Fast,4,3
19-04-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,General,412,Implementation Help,5,2.12,31,Mobile,,1.09,Fast,3,3
19-04-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,393,Code Optimization,5,2.12,57,Laptop/Desktop,0.8919,1.11,Fast,10,3
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,150,Content Creation,3,0.73,19,Laptop/Desktop,0.7576,4.01,Standard,1,2
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,249,Content Creation,4,1.13,14,Laptop/Desktop,0.7371,4.07,Standard,9,0
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,230,Education,4,1.13,18,Laptop/Desktop,0.7686,3.72,Standard,9,3
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,101,Content Creation,5,1.53,28,Mobile,0.7358,4.03,Standard,8,1
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,101,Professional Writing,4,1.13,27,Mobile,0.7925,4.02,Standard,7,3
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,472,Education,5,1.53,27,Laptop/Desktop,,3.81,Standard,5,1
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,395,Education,4,1.13,32,Tablet,0.7418,3.96,Standard,8,3
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,479,Education,3,0.73,20,Laptop/Desktop,0.7692,3.76,Standard,8,0
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,492,Best Practices,4,1.13,24,Laptop/Desktop,0.7545,4.03,Standard,10,3
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,352,Education,4,1.13,25,Mobile,0.7569,3.88,Standard,3,2
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,82,Education,4,1.13,5,Smart Speaker,0.7508,3.90,Standard,1,0
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,78,Professional Writing,4,1.13,22,Mobile,0.7931,3.98,Standard,10,3
04-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,248,Content Creation,5,1.53,26,Mobile,0.7185,3.83,Standard,4,3
07-08-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,459,Code Optimization,5,2.16,58,Laptop/Desktop,0.9332,1.06,Fast,5,0
07-08-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,231,Debugging,5,2.16,59,Tablet,0.9035,0.96,Fast,5,2
07-08-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,General,336,Implementation Help,5,2.16,54,Mobile,0.9542,1.04,Fast,1,2
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,142,Best Practices,5,1.51,39,Mobile,0.7518,3.77,Standard,8,0
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,339,Best Practices,3,0.71,6,Mobile,0.7064,3.94,Standard,3,2
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,148,Professional Writing,4,1.11,23,Mobile,0.7113,3.98,Standard,2,3
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,418,Content Creation,5,1.51,19,Laptop/Desktop,0.7177,3.77,Standard,7,3
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,342,Best Practices,3,0.71,40,Mobile,0.6824,3.89,Standard,2,0
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,152,Professional Writing,3,0.71,29,Mobile,0.6796,3.85,Standard,6,0
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,187,Education,5,1.51,29,Mobile,0.6581,3.67,Standard,7,1
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,292,Content Creation,5,1.51,32,Laptop/Desktop,,3.89,Standard,9,3
14-11-2023,Tuesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,247,Content Creation,4,1.11,12,Mobile,0.7479,3.91,Standard,5,3
25-10-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,438,Algorithm Explanation,5,2.17,37,Mobile,0.9146,1.16,Instant,5,1
25-10-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,General,377,Implementation Help,5,2.17,44,Laptop/Desktop,0.8952,1.09,Instant,9,1
25-10-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,281,Code Optimization,5,2.17,31,Mobile,0.8875,1.06,Instant,7,3
25-10-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,General,66,Implementation Help,4,1.77,22,Mobile,0.9076,1.14,Instant,9,0
21-09-2024,Saturday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,176,Professional Writing,4,0.96,26,Laptop/Desktop,0.9255,4.88,Standard,9,2
21-09-2024,Saturday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,203,Best Practices,4,0.96,22,Mobile,0.852,5.17,Standard,10,3
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,168,Code Optimization,5,2.18,16,Mobile,0.9467,0.77,Instant,8,3
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,369,Code Optimization,5,2.18,15,Laptop/Desktop,0.9859,1.01,Instant,1,3
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,220,Debugging,4,1.78,38,Mobile,0.9419,0.83,Instant,5,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,214,Debugging,5,2.18,17,Laptop/Desktop,0.9335,0.86,Instant,2,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,225,Code Optimization,5,2.18,37,Laptop/Desktop,0.9715,1.14,Instant,4,2
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,481,Debugging,5,2.18,51,Mobile,0.9194,1.14,Instant,10,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,General,500,Implementation Help,5,2.18,27,Tablet,0.8961,1.14,Instant,3,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,406,Debugging,5,2.18,19,Mobile,0.9758,0.79,Instant,6,1
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,473,Algorithm Explanation,5,2.18,29,Mobile,0.9277,0.79,Instant,9,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,100,Debugging,5,2.18,11,Mobile,0.9731,1.02,Instant,7,3
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,295,Debugging,5,2.18,42,Laptop/Desktop,0.9097,0.82,Instant,5,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,General,198,Implementation Help,5,2.18,24,Mobile,0.9593,0.92,Instant,8,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,General,215,Implementation Help,5,2.18,23,Mobile,0.9399,1.10,Instant,1,2
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,397,Code Optimization,5,2.18,39,Mobile,0.9526,0.99,Instant,5,2
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,222,Algorithm Explanation,4,1.78,31,Laptop/Desktop,0.9458,0.89,Instant,6,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,438,Debugging,5,2.18,58,Mobile,0.8924,0.85,Instant,8,1
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,439,Debugging,4,1.78,14,Mobile,0.9058,1.10,Instant,2,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,General,190,Implementation Help,5,2.18,19,Laptop/Desktop,0.892,1.13,Instant,4,3
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,192,Code Optimization,5,2.18,12,Laptop/Desktop,0.9491,0.99,Instant,2,0
19-07-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,345,Debugging,5,2.18,54,Laptop/Desktop,0.9737,1.07,Instant,4,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,220,Best Practices,3,0.93,19,Tablet,0.8289,3.13,Fast,2,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,484,Education,5,1.73,10,Mobile,0.7968,2.81,Fast,3,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,143,Content Creation,5,1.73,9,Mobile,0.7726,3.13,Fast,5,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,97,Content Creation,3,0.93,12,Mobile,0.792,3.05,Fast,10,3
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,194,Best Practices,4,1.33,24,Tablet,0.8296,3.03,Fast,5,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,107,Education,5,1.73,35,Mobile,0.8038,3.10,Fast,2,1
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,479,Content Creation,5,1.73,13,Mobile,0.8235,3.01,Fast,6,2
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,57,Professional Writing,3,0.93,6,Mobile,0.8085,3.03,Fast,7,3
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,148,Professional Writing,5,1.73,17,Mobile,0.8393,3.08,Fast,1,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,199,Education,3,0.93,20,Mobile,,3.08,Fast,10,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,216,Education,3,0.93,23,Smart Speaker,0.839,2.74,Fast,8,1
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,454,Best Practices,3,0.93,36,Tablet,0.8042,2.88,Fast,7,2
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,237,Professional Writing,4,1.33,5,Laptop/Desktop,0.785,3.09,Fast,10,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,319,Professional Writing,4,1.33,17,Laptop/Desktop,0.8325,2.95,Fast,10,1
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,174,Education,4,1.33,29,Laptop/Desktop,0.7986,3.03,Fast,10,3
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,366,Content Creation,5,1.73,36,Mobile,0.8098,2.91,Fast,10,0
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,353,Professional Writing,5,1.73,22,Laptop/Desktop,0.8073,2.97,Fast,7,3
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,383,Content Creation,4,1.33,13,Mobile,0.8103,2.90,Fast,7,2
10-03-2024,Sunday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,General,349,Professional Writing,4,1.33,38,Laptop/Desktop,0.7742,3.11,Fast,8,1
06-03-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,277,Debugging,5,1.96,56,Laptop/Desktop,0.9216,1.97,Fast,1,3
06-03-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,General,447,Implementation Help,5,1.96,42,Laptop/Desktop,,2.12,Fast,3,0
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,109,Education,5,1.65,16,Mobile,0.8437,3.64,Standard,8,0
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,115,Professional Writing,3,0.85,27,Smart Speaker,0.8877,3.66,Standard,2,2
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,335,Content Creation,4,1.25,12,Laptop/Desktop,0.7958,3.62,Standard,6,2
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,441,Content Creation,3,0.85,39,Mobile,0.8591,3.65,Standard,7,3
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,167,Professional Writing,3,0.85,16,Mobile,0.8652,3.63,Standard,8,0
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,141,Content Creation,4,1.25,22,Mobile,0.8293,3.32,Standard,3,3
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,445,Best Practices,3,0.85,35,Laptop/Desktop,0.8227,3.28,Standard,9,1
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,154,Best Practices,4,1.25,39,Laptop/Desktop,0.8669,3.32,Standard,5,1
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,341,Professional Writing,5,1.65,26,Laptop/Desktop,0.8368,3.52,Standard,4,2
18-12-2024,Wednesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,General,82,Education,3,0.85,36,Mobile,0.8313,3.53,Standard,3,1
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,277,Debugging,5,2.25,42,Mobile,0.8816,0.47,Instant,2,3
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,478,Debugging,5,2.25,53,Mobile,0.8739,0.69,Instant,8,2
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,166,Debugging,5,2.25,38,Laptop/Desktop,0.9128,0.72,Instant,9,1
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,476,Debugging,5,2.25,28,Mobile,0.9199,0.73,Instant,5,3
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,143,Debugging,5,2.25,41,Mobile,0.9477,0.39,Instant,1,0
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,478,Debugging,4,1.85,42,Laptop/Desktop,0.8571,0.71,Instant,4,2
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,315,Debugging,5,2.25,37,Mobile,0.8746,0.36,Instant,2,2
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,154,Debugging,4,1.85,23,Mobile,0.8627,0.51,Instant,3,0
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,139,Algorithm Explanation,5,2.25,29,Mobile,0.9519,0.44,Instant,7,3
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,General,440,Implementation Help,5,2.25,12,Tablet,0.875,0.39,Instant,7,2
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,397,Debugging,5,2.25,14,Mobile,0.9194,0.67,Instant,9,1
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,225,Code Optimization,5,2.25,13,Mobile,0.9519,0.66,Instant,5,1
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,275,Code Optimization,5,2.25,53,Laptop/Desktop,0.877,0.49,Instant,10,2
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,Technical,99,Code Optimization,5,2.25,55,Mobile,0.9006,0.60,Instant,5,3
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,General,469,Implementation Help,5,2.25,40,Mobile,0.8569,0.75,Instant,3,1
12-10-2023,Thursday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,General,377,Implementation Help,5,2.25,38,Mobile,0.9104,0.72,Instant,9,3
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,85,Professional Writing,5,1.4,16,Laptop/Desktop,,4.42,Standard,7,0
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,412,Education,4,1,26,Mobile,0.7072,4.31,Standard,3,0
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,335,Content Creation,4,1,22,Mobile,0.7115,4.34,Standard,7,0
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,289,Education,4,1,25,Mobile,0.715,4.31,Standard,6,1
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,372,Content Creation,5,1.4,28,Laptop/Desktop,0.7246,4.55,Standard,4,1
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,193,Professional Writing,3,0.6,23,Mobile,0.7692,4.47,Standard,5,0
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,279,Education,4,1,30,Mobile,0.7143,4.33,Standard,4,1
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,145,Professional Writing,5,1.4,19,Laptop/Desktop,0.7798,4.43,Standard,9,0
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,101,Professional Writing,5,1.4,16,Laptop/Desktop,0.6936,4.26,Standard,8,1
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,413,Professional Writing,4,1,30,Tablet,0.7019,4.44,Standard,9,0
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,241,Professional Writing,3,0.6,35,Mobile,0.7763,4.57,Standard,1,0
01-07-2023,Saturday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,380,Professional Writing,3,0.6,12,Mobile,0.7343,4.37,Standard,3,2
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,General,449,Implementation Help,4,1.72,48,Laptop/Desktop,0.9281,1.16,Fast,7,1
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,220,Code Optimization,5,2.12,17,Laptop/Desktop,0.908,1.30,Fast,4,2
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,461,Debugging,5,2.12,49,Mobile,0.9363,1.31,Fast,8,2
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,General,219,Implementation Help,5,2.12,22,Mobile,,1.29,Fast,4,1
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,General,379,Implementation Help,5,2.12,29,Laptop/Desktop,0.9183,1.19,Fast,1,0
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,General,425,Implementation Help,5,2.12,39,Mobile,0.9348,1.45,Fast,9,3
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,227,Code Optimization,5,2.12,32,Laptop/Desktop,0.9215,1.31,Fast,4,1
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,404,Code Optimization,4,1.72,16,Laptop/Desktop,0.9198,1.40,Fast,9,1
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,60,Debugging,5,2.12,49,Laptop/Desktop,0.941,1.28,Fast,6,0
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,329,Code Optimization,5,2.12,42,Laptop/Desktop,0.9396,1.47,Fast,1,0
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,154,Debugging,5,2.12,22,Mobile,0.9658,1.14,Fast,8,0
12-03-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,370,Algorithm Explanation,5,2.12,13,Laptop/Desktop,0.9933,1.48,Fast,3,3
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,416,Education,5,1.71,30,Mobile,0.8816,3.10,Standard,8,2
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,493,Content Creation,5,1.71,38,Laptop/Desktop,,3.18,Standard,2,3
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,251,Best Practices,5,1.71,23,Laptop/Desktop,0.8036,3.25,Standard,1,1
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,141,Education,4,1.31,35,Laptop/Desktop,,3.04,Standard,9,3
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,492,Education,4,1.31,39,Mobile,0.8184,3.29,Standard,5,2
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,252,Content Creation,3,0.91,14,Laptop/Desktop,0.8353,3.07,Standard,6,0
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,420,Best Practices,4,1.31,22,Mobile,0.8184,3.26,Standard,5,2
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,220,Best Practices,4,1.31,26,Laptop/Desktop,0.8309,3.16,Standard,5,0
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,331,Education,5,1.71,40,Mobile,0.8667,2.96,Standard,10,3
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,149,Content Creation,5,1.71,27,Tablet,0.8674,3.22,Standard,10,3
31-08-2024,Saturday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,433,Professional Writing,5,1.71,22,Mobile,0.8449,3.24,Standard,3,0
